PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",0,1756282711075,1756282711205,CapsLock,20, monthly, physical-keyboard,-1,0,0,0,130.0,,,936.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",1,1756282711887,1756282712011,M,77, monthly, physical-keyboard,0,1,0,1,124.0,812.0,806.0,725.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",2,1756282712544,1756282712612,CapsLock,20, monthly, physical-keyboard,-1,0,0,0,68.0,657.0,601.0,622.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",3,1756282713064,1756282713166,a,65, monthly, physical-keyboard,1,1,0,1,102.0,520.0,554.0,558.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",4,1756282713509,1756282713622,r,82, monthly, physical-keyboard,2,1,0,1,113.0,445.0,456.0,308.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",5,1756282713728,1756282713817,i,73, monthly, physical-keyboard,3,1,0,1,89.0,219.0,195.0,307.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",6,1756282713920,1756282714035,o,79, monthly, physical-keyboard,4,1,0,1,115.0,192.0,218.0,868.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",7,1756282714670,1756282714788, ,32, monthly, physical-keyboard,5,1,0,0,118.0,750.0,753.0,708.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",8,1756282715298,1756282715378,w,87, monthly, physical-keyboard,6,0,1,1,80.0,628.0,590.0,262.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",9,1756282715504,1756282715560,e,69, monthly, physical-keyboard,6,0,1,1,56.0,206.0,182.0,319.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",10,1756282715743,1756282715823,a,65, monthly, physical-keyboard,6,0,1,1,80.0,239.0,263.0,396.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",11,1756282716051,1756282716139,r,82, monthly, physical-keyboard,6,0,1,1,88.0,308.0,316.0,732.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",12,1756282716678,1756282716783,i,73, monthly, physical-keyboard,6,0,1,1,105.0,627.0,644.0,1961.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",13,1756282718528,1756282718639,Backspace,8, monthly, physical-keyboard,6,0,1,1,111.0,1850.0,1856.0,296.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",14,1756282718726,1756282718824,Backspace,8, monthly, physical-keyboard,6,0,1,1,98.0,198.0,185.0,277.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",15,1756282718906,1756282719003,Backspace,8, monthly, physical-keyboard,6,0,1,1,97.0,180.0,179.0,289.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",16,1756282719109,1756282719195,Backspace,8, monthly, physical-keyboard,6,0,1,1,86.0,203.0,192.0,285.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",17,1756282719283,1756282719394,Backspace,8, monthly, physical-keyboard,6,0,1,1,111.0,174.0,199.0,657.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",18,1756282719876,1756282719940,d,68, monthly, physical-keyboard,6,0,1,1,64.0,593.0,546.0,313.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",19,1756282720118,1756282720189,r,82, monthly, physical-keyboard,7,0,1,1,71.0,242.0,249.0,279.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",20,1756282720324,1756282720397,e,69, monthly, physical-keyboard,8,0,1,1,73.0,206.0,208.0,323.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",21,1756282720561,1756282720647,s,83, monthly, physical-keyboard,9,0,1,1,86.0,237.0,250.0,290.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",22,1756282720761,1756282720851,s,83, monthly, physical-keyboard,10,0,1,1,90.0,200.0,204.0,405.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",23,1756282721080,1756282721166,e,69, monthly, physical-keyboard,11,0,1,1,86.0,319.0,315.0,369.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",24,1756282721384,1756282721449,d,68, monthly, physical-keyboard,12,0,1,1,65.0,304.0,283.0,532.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",25,1756282721778,1756282721916, ,32, monthly, physical-keyboard,13,0,1,0,138.0,394.0,467.0,592.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",26,1756282722245,1756282722370,a,65, monthly, physical-keyboard,14,0,1,1,125.0,467.0,454.0,496.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",27,1756282722605,1756282722741,s,83, monthly, physical-keyboard,15,0,1,1,136.0,360.0,371.0,2249.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",28,1756282724716,1756282724854, ,32, monthly, physical-keyboard,16,0,1,0,138.0,2111.0,2113.0,2578.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",29,1756282727204,1756282727294,CapsLock,20, monthly, physical-keyboard,-1,0,0,0,90.0,2488.0,2440.0,327.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",30,1756282727420,1756282727531,B,66, monthly, physical-keyboard,17,0,1,1,111.0,216.0,237.0,225.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",31,1756282727565,1756282727645,CapsLock,20, monthly, physical-keyboard,-1,0,0,0,80.0,145.0,114.0,402.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",32,1756282727835,1756282727967,o,79, monthly, physical-keyboard,18,0,1,1,132.0,270.0,322.0,381.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",33,1756282728135,1756282728216,w,87, monthly, physical-keyboard,19,0,1,1,81.0,300.0,249.0,310.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",34,1756282728365,1756282728445,s,83, monthly, physical-keyboard,20,0,1,1,80.0,230.0,229.0,311.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",35,1756282728596,1756282728676,e,69, monthly, physical-keyboard,21,0,1,1,80.0,231.0,231.0,263.0
65a3ec77f674ac3e98f0c6ac,prompt-to-image,1,7,4,Mario dressed as Bowser,"[0,5]","[6,23]",36,1756282728799,1756282728859,r,82, monthly, physical-keyboard,22,0,1,1,60.0,203.0,183.0,
