PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
66b4f89242c0ff3aab8f8774,text-to-prompt,1,2,7,Write a little passage of a turtle walking along the riverbank as if it was written on a children's book.,"[0,62]","[64,105]",0,1756292836469,1756292836548,c,67, weekly, physical-keyboard,0,1,0,1,79.0,,,241.0
66b4f89242c0ff3aab8f8774,text-to-prompt,1,2,7,Write a little passage of a turtle walking along the riverbank as if it was written on a children's book.,"[0,62]","[64,105]",1,1756292836553,1756292836710,o,79, weekly, physical-keyboard,0,1,0,1,157.0,84.0,162.0,177.0
66b4f89242c0ff3aab8f8774,text-to-prompt,1,2,7,Write a little passage of a turtle walking along the riverbank as if it was written on a children's book.,"[0,62]","[64,105]",2,1756292836660,1756292836730,u,85, weekly, physical-keyboard,0,1,0,1,70.0,107.0,20.0,277.0
66b4f89242c0ff3aab8f8774,text-to-prompt,1,2,7,Write a little passage of a turtle walking along the riverbank as if it was written on a children's book.,"[0,62]","[64,105]",3,1756292836859,1756292836937,l,76, weekly, physical-keyboard,0,1,0,1,78.0,199.0,207.0,369.0
66b4f89242c0ff3aab8f8774,text-to-prompt,1,2,7,Write a little passage of a turtle walking along the riverbank as if it was written on a children's book.,"[0,62]","[64,105]",4,1756292837163,1756292837228,Backspace,8, weekly, physical-keyboard,0,1,0,1,65.0,304.0,291.0,226.0
66b4f89242c0ff3aab8f8774,text-to-prompt,1,2,7,Write a little passage of a turtle walking along the riverbank as if it was written on a children's book.,"[0,62]","[64,105]",5,1756292837302,1756292837389,Backspace,8, weekly, physical-keyboard,0,1,0,1,87.0,139.0,161.0,218.0
66b4f89242c0ff3aab8f8774,text-to-prompt,1,2,7,Write a little passage of a turtle walking along the riverbank as if it was written on a children's book.,"[0,62]","[64,105]",6,1756292837462,1756292837520,Backspace,8, weekly, physical-keyboard,0,1,0,1,58.0,160.0,131.0,227.0
66b4f89242c0ff3aab8f8774,text-to-prompt,1,2,7,Write a little passage of a turtle walking along the riverbank as if it was written on a children's book.,"[0,62]","[64,105]",7,1756292837587,1756292837689,Backspace,8, weekly, physical-keyboard,0,1,0,1,102.0,125.0,169.0,175.0
66b4f89242c0ff3aab8f8774,text-to-prompt,1,2,7,Write a little passage of a turtle walking along the riverbank as if it was written on a children's book.,"[0,62]","[64,105]",8,1756292837692,1756292837762,CapsLock,20, weekly, physical-keyboard,-1,0,0,0,70.0,105.0,73.0,203.0
66b4f89242c0ff3aab8f8774,text-to-prompt,1,2,7,Write a little passage of a turtle walking along the riverbank as if it was written on a children's book.,"[0,62]","[64,105]",9,1756292837825,1756292837895,C,67, weekly, physical-keyboard,0,1,0,1,70.0,133.0,133.0,230.0
